Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	4	7.6923076923076925	3.486867983148314E-4	NM_033554, NM_001912, AK292709, AK055599, BC009956, NM_145918, NM_002116, U35431, M27487, BC003069, AB209058, AK301019	43	55	16792	28.400845665961945	0.12655845338412552	0.12655845338412552	0.48310790706562745
GOTERM_BP_DIRECT	GO:0035606~peptidyl-cysteine S-trans-nitrosylation	2	3.8461538461538463	0.0049962747179749245	M26311, NM_002046, NM_002965, X01677	43	2	16792	390.51162790697674	0.8567857556185221	0.6215634209256748	6.718956419750299
GOTERM_BP_DIRECT	GO:0002486~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	2	3.8461538461538463	0.007485265573331826	NM_002116, U35431, BC003069, AK301019	43	3	16792	260.3410852713178	0.9458072018748966	0.6215743852210183	9.907478273577919
GOTERM_BP_DIRECT	GO:0042270~protection from natural killer cell mediated cytotoxicity	2	3.8461538461538463	0.012445026858302722	NM_002116, U35431, BC003069, AK301019	43	5	16792	156.2046511627907	0.9922415175447642	0.7032134635107843	15.961801349819805
GOTERM_BP_DIRECT	GO:0060333~interferon-gamma-mediated signaling pathway	3	5.769230769230769	0.013608254000408578	NM_033554, AK292709, BC009956, NM_002116, U35431, M27487, BC003069, AB209058, AK301019	43	71	16792	16.500491320013104	0.9950889015641807	0.6546688715456715	17.325979151380366
GOTERM_BP_DIRECT	GO:0045087~innate immune response	5	9.615384615384617	0.022053858934201188	AK128476, M26311, NM_002965, BC073782, U35431, NM_018955, BC000379	43	430	16792	4.540832882639265	0.9998253391052297	0.7635717976640367	26.631257613194414
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	2	3.8461538461538463	0.0222920720596016	NM_002116, U35431, BC003069, AK301019	43	9	16792	86.78036175710595	0.9998410922553005	0.7133800356100088	26.879036577259154
GOTERM_BP_DIRECT	GO:1903206~negative regulation of hydrogen peroxide-induced cell death	2	3.8461538461538463	0.02473881775275816	NM_173454, NM_001042465, NM_001042466, NM_002778, BC060762, NM_002605, M60257	43	10	16792	78.10232558139535	0.9999398931217537	0.7032672225860501	29.379474630503765
GOTERM_BP_DIRECT	GO:0001916~positive regulation of T cell mediated cytotoxicity	2	3.8461538461538463	0.03204324601970886	NM_002116, U35431, BC003069, AK301019	43	13	16792	60.07871198568873	0.9999967483009622	0.7543965390074103	36.38014837862082
GOTERM_BP_DIRECT	GO:0016045~detection of bacterium	2	3.8461538461538463	0.03204324601970886	NM_002116, U35431, BC003069, AK301019	43	13	16792	60.07871198568873	0.9999967483009622	0.7543965390074103	36.38014837862082
GOTERM_BP_DIRECT	GO:0006388~tRNA splicing, via endonucleolytic cleavage and ligation	2	3.8461538461538463	0.03688316625803948	NM_004939, NM_014306, X70649, BC002970	43	15	16792	52.06821705426356	0.9999995350119462	0.767327969688713	40.65794052166907
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	4	7.6923076923076925	0.03884393889664121	NM_001025356, BC022463, NM_004417, S73591, BC098410, NM_006472, NM_001142679, NM_001142678, NM_018955, BC000379	43	300	16792	5.206821705426357	0.9999997891193744	0.7527739422032163	42.31373645701072
GOTERM_BP_DIRECT	GO:0050871~positive regulation of B cell activation	2	3.8461538461538463	0.06308340194578543	AK128476, BC073782	43	26	16792	30.039355992844364	0.9999999999895296	0.8783822883247735	59.53934712975182
GOTERM_BP_DIRECT	GO:0006910~phagocytosis, recognition	2	3.8461538461538463	0.06777174500952574	AK128476, BC073782	43	28	16792	27.893687707641195	0.999999999998505	0.8768720244893493	62.26195664955168
GOTERM_BP_DIRECT	GO:0051881~regulation of mitochondrial membrane potential	2	3.8461538461538463	0.06777174500952574	NM_001288, AF034607, NM_018955, BC000379	43	28	16792	27.893687707641195	0.999999999998505	0.8768720244893493	62.26195664955168
GOTERM_BP_DIRECT	GO:0002474~antigen processing and presentation of peptide antigen via MHC class I	2	3.8461538461538463	0.07243718339491675	NM_002116, U35431, BC003069, AK301019	43	30	16792	26.03410852713178	0.9999999999997866	0.8755646609115589	64.8016538578735
GOTERM_BP_DIRECT	GO:0006911~phagocytosis, engulfment	2	3.8461538461538463	0.08400128667401016	AK128476, BC073782	43	35	16792	22.314950166112958	0.9999999999999983	0.8966412759924115	70.4291615941238
GOTERM_BP_DIRECT	GO:0006955~immune response	4	7.6923076923076925	0.08771908430539362	NM_033554, AK128476, AK292709, BC009956, NM_002116, U35431, M27487, BC003069, AB209058, AK301019	43	421	16792	3.710324255648235	0.9999999999999997	0.8920759330018677	72.05289873223039
GOTERM_BP_DIRECT	GO:0006821~chloride transport	2	3.8461538461538463	0.09542460888628342	NM_001025356, NM_001288, BC098410, AF034607, NM_001142679, NM_001142678	43	40	16792	19.525581395348837	1.0	0.8986284946330491	75.15823712398534
